freqs,channel,p1,chi2
101.5625,4,0.1459,0.4022
101.5625,5,0.1403,1.0985
101.5625,6,1.5382,4.9918
101.5625,7,0.1302,0.4899
101.5625,8,0.2703,1.0021
101.5625,9,0.1016,0.8814
101.5625,10,0.1436,0.4238
101.5625,11,0.1205,0.5461
101.5625,12,0.1407,0.436
101.5625,13,0.432,5.0114
101.5625,14,0.2426,1.6152
101.5625,15,0.1496,0.3874
103.5156,0,0.186,1.1448
103.5156,1,0.0995,0.6497
103.5156,2,0.2018,0.878
103.5156,3,0.1835,1.1369
103.5156,4,0.1483,0.3822
103.5156,5,0.1192,0.5337
103.5156,6,0.2042,1.1685
103.5156,7,0.1319,0.4774
103.5156,8,0.2596,0.9555
103.5156,9,0.1138,0.5644
103.5156,10,0.1335,0.4902
103.5156,11,0.1358,1.6032
103.5156,12,0.1407,0.4055
103.5156,13,0.1275,0.5128
103.5156,14,0.1853,1.1266
103.5156,15,0.1512,0.3617
105.4688,0,0.1141,0.5769
105.4688,1,0.2268,1.6604
105.4688,2,0.195,0.8775
105.4688,3,0.1467,0.3842
105.4688,4,0.1775,1.0651
105.4688,5,0.114,0.5769
105.4688,6,0.1983,1.0814
105.4688,7,0.1984,3.1186
105.4688,8,0.2495,0.9407
105.4688,9,0.338,1.1961
105.4688,10,0.1248,0.5244
105.4688,11,0.1147,0.581
105.4688,12,0.1402,0.4173
105.4688,13,1.3984,1.7624
105.4688,14,0.1385,0.4401
105.4688,15,0.1494,0.364
107.4219,0,0.1147,0.5433
107.4219,1,0.1003,0.6592
107.4219,2,0.2009,0.9422
107.4219,3,0.1481,0.382
107.4219,4,0.183,1.0099
107.4219,5,0.1152,0.5741
107.4219,6,0.1972,0.992
107.4219,7,0.1346,0.4604
107.4219,8,0.2455,0.9408
107.4219,9,0.1156,0.5519
107.4219,10,0.1241,0.5323
107.4219,11,0.115,0.5735
107.4219,12,0.1444,0.4105
107.4219,13,0.2598,1.6081
107.4219,14,0.1372,0.4774
107.4219,15,0.1514,0.3613
109.375,0,0.1197,0.5385
109.375,1,0.1053,0.6051
109.375,2,0.217,0.9747
109.375,3,0.148,2.6584
109.375,4,0.1481,0.3503
109.375,5,0.1241,0.5486
109.375,6,0.1431,3.4277
109.375,7,0.1345,0.4236
109.375,8,0.2526,0.9438
109.375,9,0.1209,0.541
109.375,10,0.1292,0.5025
109.375,11,0.1177,0.5344
109.375,12,0.1467,0.397
109.375,13,0.1282,0.4803
109.375,14,0.154,0.9971
109.375,15,0.1525,0.3481
111.3281,0,0.1265,0.5288
111.3281,1,0.1132,0.6018
111.3281,2,0.2339,1.0684
111.3281,3,0.1917,0.9559
111.3281,4,0.1497,0.3617
111.3281,5,0.1271,0.5137
111.3281,6,0.1537,0.3251
111.3281,7,0.144,0.4271
111.3281,8,0.2533,0.8474
111.3281,9,0.129,0.5295
111.3281,10,0.1304,0.4833
111.3281,11,0.1273,0.5157
111.3281,12,0.1826,1.2134
111.3281,13,0.1328,0.4779
111.3281,14,0.1616,1.1785
111.3281,15,0.3972,2.4196
113.2812,0,0.128,0.5033
113.2812,1,0.1136,0.5887
113.2812,2,0.2289,0.9076
113.2812,3,0.1492,0.3607
113.2812,4,0.1963,1.0261
113.2812,5,0.1253,0.5165
113.2812,6,0.3444,2.4703
113.2812,7,0.141,0.4381
113.2812,8,0.2653,1.0502
113.2812,9,0.126,0.5143
113.2812,10,0.1295,0.5012
113.2812,11,0.1286,0.5091
113.2812,12,0.1479,0.3698
113.2812,13,0.1334,0.4826
113.2812,14,0.1389,0.4331
113.2812,15,0.2264,0.9864
115.2344,0,0.2623,0.8098
115.2344,1,0.118,0.576
115.2344,2,0.2461,1.0719
115.2344,3,0.1535,0.3525
115.2344,4,0.1952,0.9482
115.2344,5,0.3495,1.0637
115.2344,6,0.2315,1.024
115.2344,7,0.1608,0.9995
115.2344,8,0.2658,0.9457
115.2344,9,0.1255,0.5175
115.2344,10,0.1279,0.4894
115.2344,11,0.2148,0.993
115.2344,12,0.182,1.0441
115.2344,13,0.2424,1.4246
115.2344,14,0.2752,1.9187
115.2344,15,0.1529,0.3174
117.1875,0,0.135,0.4575
117.1875,1,0.1211,0.5346
117.1875,2,0.2633,1.0708
117.1875,3,0.2133,1.0675
117.1875,4,0.153,0.3319
117.1875,5,0.1341,0.4687
117.1875,6,0.1527,0.312
117.1875,7,0.1005,1.2894
117.1875,8,0.2756,0.9401
117.1875,9,0.1162,0.5706
117.1875,10,0.1156,1.0738
117.1875,11,0.2104,1.19
117.1875,12,0.1484,0.3783
117.1875,13,0.137,0.438
117.1875,14,0.1476,0.3754
117.1875,15,0.3588,3.8466
119.1406,0,0.1354,0.4538
119.1406,1,0.1273,0.5502
119.1406,2,0.2565,0.9706
119.1406,3,0.2204,1.0542
119.1406,4,0.2126,0.9949
119.1406,5,0.2746,1.2551
119.1406,6,0.2465,1.0078
119.1406,7,0.1735,0.9349
119.1406,8,0.2858,0.9986
119.1406,9,0.1302,0.4789
119.1406,10,0.1359,0.4582
119.1406,11,0.1404,1.0955
119.1406,12,0.1491,0.385
119.1406,13,0.2296,0.6693
119.1406,14,0.1731,0.9698
119.1406,15,0.2568,0.9805
121.0938,0,0.1347,0.4439
121.0938,1,0.1291,0.5109
121.0938,2,0.2547,0.9379
121.0938,3,0.2169,1.004
121.0938,4,0.2198,1.0829
121.0938,5,0.1342,0.4494
121.0938,6,0.3554,1.6119
121.0938,7,0.1487,0.3799
121.0938,8,0.3479,2.7056
121.0938,9,0.1286,1.0208
121.0938,10,0.1381,0.4516
121.0938,11,0.135,0.4454
121.0938,12,0.2653,1.6329
121.0938,13,0.1481,1.0632
121.0938,14,0.1515,0.3791
121.0938,15,0.27,1.0764
123.0469,0,0.1424,1.0085
123.0469,1,0.1281,0.4872
123.0469,2,0.1527,0.2745
123.0469,3,0.2305,1.0721
123.0469,4,0.1535,0.3225
123.0469,5,0.1422,0.4193
123.0469,6,0.2674,1.0299
123.0469,7,0.1901,1.0827
123.0469,8,0.3076,1.0392
123.0469,9,0.1376,0.4487
123.0469,10,0.149,0.4072
123.0469,11,0.1387,0.4092
123.0469,12,0.1913,1.0098
123.0469,13,0.1416,0.4088
123.0469,14,0.2369,1.1226
123.0469,15,0.2816,1.027
125.0,0,0.1768,0.9021
125.0,1,0.1332,0.501
125.0,2,0.2883,0.9487
125.0,3,0.24,1.0387
125.0,4,0.2422,1.0302
125.0,5,0.1626,1.1562
125.0,6,0.2829,1.0377
125.0,7,0.2676,2.3737
125.0,8,0.3216,1.0736
125.0,9,0.1432,0.4145
125.0,10,0.1797,0.9855
125.0,11,0.1419,0.3961
125.0,12,0.1517,0.3464
125.0,13,0.173,0.9496
125.0,14,0.2751,1.0811
125.0,15,0.3011,1.0139
126.9531,0,0.14,0.4408
126.9531,1,0.1309,0.5249
126.9531,2,0.2817,0.8385
126.9531,3,0.249,1.0108
126.9531,4,0.2489,1.0962
126.9531,5,0.1388,0.4436
126.9531,6,0.0522,5.084
126.9531,7,0.2085,1.0691
126.9531,8,0.3244,1.0109
126.9531,9,0.1397,0.436
126.9531,10,0.1475,0.3901
126.9531,11,0.2096,0.8933
126.9531,12,0.1513,0.3466
126.9531,13,0.1688,0.9797
126.9531,14,0.2642,1.108
126.9531,15,0.3243,0.9834
128.9062,0,0.1366,0.4573
128.9062,1,0.2299,0.9873
128.9062,2,0.2959,0.9879
128.9062,3,0.2612,0.9412
128.9062,4,0.2538,1.0068
128.9062,5,0.6162,1.2578
128.9062,6,0.3043,1.0876
128.9062,7,0.3226,2.2463
128.9062,8,0.5107,1.5593
128.9062,9,0.1352,0.4449
128.9062,10,0.1317,2.441
128.9062,11,0.1423,0.4239
128.9062,12,0.1515,0.3504
128.9062,13,0.1457,0.4038
128.9062,14,0.1549,0.3348
128.9062,15,0.3717,1.1307
130.8594,0,0.1362,0.439
130.8594,1,0.1346,0.4601
130.8594,2,0.333,0.981
130.8594,3,0.2914,0.9705
130.8594,4,0.7017,2.6952
130.8594,5,0.1426,0.4227
130.8594,6,0.3207,1.0036
130.8594,7,0.2235,2.7358
130.8594,8,0.3713,0.9616
130.8594,9,0.0624,7.7854
130.8594,10,0.1556,0.9534
130.8594,11,0.1456,0.3994
130.8594,12,0.2081,0.8948
130.8594,13,0.1513,0.3523
130.8594,14,0.1503,0.3468
130.8594,15,0.4206,1.0023
132.8125,0,0.1383,0.4425
132.8125,1,0.1377,0.4417
132.8125,2,0.4006,0.8596
132.8125,3,0.5288,2.536
132.8125,4,0.3516,0.8762
132.8125,5,0.1464,0.4023
132.8125,6,0.3704,1.0488
132.8125,7,0.262,1.0232
132.8125,8,0.4438,0.9472
132.8125,9,0.147,0.3904
132.8125,10,0.6722,4.1324
132.8125,11,0.2072,1.0442
132.8125,12,0.336,1.9717
132.8125,13,0.152,0.3043
132.8125,14,0.2308,0.9676
132.8125,15,0.5672,0.8737
134.7656,0,0.1394,0.4252
134.7656,1,0.1441,0.4149
134.7656,2,0.5288,0.8461
134.7656,3,0.4741,0.9185
134.7656,4,0.4963,0.8546
134.7656,5,0.2086,0.94
134.7656,6,0.4637,0.9143
134.7656,7,0.3499,0.9218
134.7656,8,0.5749,0.7918
134.7656,9,0.1532,0.3405
134.7656,10,0.1495,0.398
134.7656,11,0.2876,0.9056
134.7656,12,0.3076,1.0487
134.7656,13,0.335,0.9836
134.7656,14,0.2979,1.102
134.7656,15,0.7703,0.7527
136.7188,0,0.15,0.3978
136.7188,1,0.1529,0.3323
136.7188,2,0.6673,0.7933
136.7188,3,0.6452,0.7622
136.7188,4,0.6591,0.7718
136.7188,5,0.2924,0.9584
136.7188,6,0.5697,0.7824
136.7188,7,0.4741,0.8865
136.7188,8,0.7776,0.6651
136.7188,9,0.2844,1.0504
136.7188,10,0.1487,0.3873
136.7188,11,0.4032,0.9636
136.7188,12,0.402,0.9492
136.7188,13,0.468,0.8599
136.7188,14,0.3695,0.9756
136.7188,15,0.9853,0.6199
138.6719,0,0.2163,1.02
138.6719,1,0.3059,0.9383
138.6719,2,0.7453,0.6954
138.6719,3,0.7704,0.667
138.6719,4,0.7714,0.667
138.6719,5,0.3927,0.9455
138.6719,6,0.6895,0.7394
138.6719,7,0.5628,0.7917
138.6719,8,0.9188,0.5915
138.6719,9,0.3878,0.9962
138.6719,10,0.1501,0.3672
138.6719,11,0.639,1.2118
138.6719,12,0.9266,1.6983
138.6719,13,0.5847,0.8401
138.6719,14,0.4528,0.8767
138.6719,15,1.0959,0.5629
140.625,0,0.2594,0.9823
140.625,1,0.4005,0.9155
140.625,2,0.8077,0.6597
140.625,3,0.8293,0.625
140.625,4,0.8709,0.6305
140.625,5,0.463,1.0103
140.625,6,0.7588,0.6639
140.625,7,0.6288,0.7923
140.625,8,0.9741,0.5002
140.625,9,0.4695,0.9238
140.625,10,0.2194,0.9066
140.625,11,0.5073,0.8431
140.625,12,0.552,0.8111
140.625,13,0.6184,0.7749
140.625,14,0.5509,0.8673
140.625,15,1.1396,0.5252
142.5781,0,0.2987,0.9614
142.5781,1,0.4023,3.5623
142.5781,2,0.831,0.6338
142.5781,3,0.8704,0.5818
142.5781,4,0.8732,0.5901
142.5781,5,0.4733,0.8634
142.5781,6,0.802,0.6331
142.5781,7,0.6364,0.705
142.5781,8,1.0096,0.5032
142.5781,9,0.1112,0.195
142.5781,10,0.2857,0.9698
142.5781,11,0.4934,0.8081
142.5781,12,0.5686,0.8529
142.5781,13,0.6457,0.7666
142.5781,14,0.6138,0.8094
142.5781,15,1.1391,0.4864
144.5312,0,0.3239,0.9619
144.5312,1,0.4733,0.8895
144.5312,2,0.8538,0.6429
144.5312,3,0.8713,0.5865
144.5312,4,0.8817,0.59
144.5312,5,0.4904,0.8993
144.5312,6,0.8229,0.6306
144.5312,7,0.6655,0.717
144.5312,8,1.0226,0.5149
144.5312,9,0.5057,0.8679
144.5312,10,0.7079,2.0749
144.5312,11,0.5044,0.8967
144.5312,12,0.5352,0.8393
144.5312,13,0.6354,0.7354
144.5312,14,0.6452,0.7665
144.5312,15,1.1307,0.4898
146.4844,0,0.3519,1.0765
146.4844,1,0.4612,0.8654
146.4844,2,0.8408,0.6467
146.4844,3,0.8873,0.5796
146.4844,4,0.8303,0.6182
146.4844,5,0.4833,0.8319
146.4844,6,0.8423,0.6361
146.4844,7,0.6811,0.7598
146.4844,8,1.0119,0.5206
146.4844,9,0.4889,0.7984
146.4844,10,0.438,0.9018
146.4844,11,0.485,0.9144
146.4844,12,0.5053,0.8295
146.4844,13,0.6238,0.7561
146.4844,14,0.6547,0.7576
146.4844,15,1.0893,0.5389
148.4375,0,0.3406,0.9441
148.4375,1,0.4545,0.9206
148.4375,2,0.8215,0.676
148.4375,3,0.8753,0.6042
148.4375,4,0.7857,0.6447
148.4375,5,0.5129,0.8867
148.4375,6,0.8377,0.6772
148.4375,7,0.6821,0.7465
148.4375,8,1.0196,0.5347
148.4375,9,0.5198,0.8567
148.4375,10,0.4802,0.8913
148.4375,11,0.472,0.8673
148.4375,12,0.4914,0.8013
148.4375,13,0.6257,0.7773
148.4375,14,0.6587,0.7909
148.4375,15,1.0561,0.5365
150.3906,0,0.3619,0.9983
150.3906,1,0.4475,0.891
150.3906,2,0.8205,0.6662
150.3906,3,0.8954,0.6063
150.3906,4,0.7817,0.7009
150.3906,5,0.4898,0.8142
150.3906,6,0.8302,0.6531
150.3906,7,0.7089,0.77
150.3906,8,1.0166,0.5098
150.3906,9,0.5276,0.842
150.3906,10,0.4968,0.8609
150.3906,11,0.4932,0.8897
150.3906,12,0.4943,0.8613
150.3906,13,0.6156,0.7514
150.3906,14,0.6389,0.7507
150.3906,15,1.0293,0.5901
152.3438,0,0.3766,0.9796
152.3438,1,0.4315,0.8939
152.3438,2,0.8214,0.6759
152.3438,3,0.9006,0.6065
152.3438,4,0.7614,0.7067
152.3438,5,0.491,0.8493
152.3438,6,0.8476,0.6264
152.3438,7,0.7074,0.732
152.3438,8,1.0592,0.5027
152.3438,9,0.5638,0.9159
152.3438,10,0.5018,0.8646
152.3438,11,0.5262,0.8854
152.3438,12,0.5071,0.8699
152.3438,13,0.6274,0.7924
152.3438,14,0.623,0.7292
152.3438,15,0.998,0.6044
154.2969,0,0.3778,0.8708
154.2969,1,0.4477,0.9889
154.2969,2,0.8521,0.6513
154.2969,3,0.9027,0.5837
154.2969,4,0.7654,0.7227
154.2969,5,0.5021,0.8361
154.2969,6,0.8468,0.6041
154.2969,7,0.7261,0.7377
154.2969,8,1.0634,0.4782
154.2969,9,0.5751,0.8287
154.2969,10,0.5269,0.7879
154.2969,11,0.5515,0.8626
154.2969,12,0.5143,0.8024
154.2969,13,0.6576,0.7673
154.2969,14,0.6386,0.771
154.2969,15,0.9944,0.6149
156.25,0,0.4125,0.8929
156.25,1,0.703,1.5964
156.25,2,0.8789,0.6289
156.25,3,0.928,0.5622
156.25,4,0.7445,0.6945
156.25,5,0.5315,0.8967
156.25,6,0.871,0.5861
156.25,7,0.7517,0.7234
156.25,8,1.0759,0.4649
156.25,9,0.6106,0.7836
156.25,10,0.588,0.8175
156.25,11,0.5658,0.8008
156.25,12,0.5489,0.7796
156.25,13,0.679,0.7499
156.25,14,0.6607,0.7349
156.25,15,0.9814,0.6225
158.2031,0,0.4588,0.9074
158.2031,1,0.4359,0.963
158.2031,2,0.8734,0.5736
158.2031,3,0.9662,0.5278
158.2031,4,0.7496,0.6979
158.2031,5,0.5589,0.8629
158.2031,6,0.8957,0.5601
158.2031,7,0.7426,0.6616
158.2031,8,1.1152,0.4515
158.2031,9,0.6435,0.7379
158.2031,10,0.6424,0.8038
158.2031,11,0.5917,0.7827
158.2031,12,0.5977,0.7886
158.2031,13,0.7171,0.7167
158.2031,14,0.7025,0.7061
158.2031,15,0.975,0.6038
160.1562,0,0.4852,0.8993
160.1562,1,0.4294,0.9215
160.1562,2,0.9352,0.5751
160.1562,3,0.9814,0.5293
160.1562,4,0.7802,0.7192
160.1562,5,0.5725,0.8602
160.1562,6,0.9201,0.6018
160.1562,7,0.8109,0.6852
160.1562,8,1.1116,0.425
160.1562,9,0.6704,0.7423
160.1562,10,0.6652,0.6995
160.1562,11,0.625,0.7626
160.1562,12,0.6282,0.7418
160.1562,13,0.7298,0.7218
160.1562,14,0.7178,0.6924
160.1562,15,0.9812,0.59
162.1094,0,0.5022,0.8342
162.1094,1,0.4189,0.8735
162.1094,2,0.9481,0.5582
162.1094,3,1.0063,0.5278
162.1094,4,0.7634,0.6631
162.1094,5,0.5813,0.8392
162.1094,6,0.9023,0.5803
162.1094,7,0.8114,0.6785
162.1094,8,1.1395,0.421
162.1094,9,0.6956,0.7658
162.1094,10,0.6863,0.6922
162.1094,11,0.6228,0.749
162.1094,12,0.6637,0.7255
162.1094,13,0.7243,0.6959
162.1094,14,0.7408,0.6983
162.1094,15,0.9973,0.6042
164.0625,0,0.5087,0.8742
164.0625,1,0.4136,0.927
164.0625,2,0.9639,0.5534
164.0625,3,0.9941,0.5068
164.0625,4,0.7542,0.6842
164.0625,5,0.5759,0.8069
164.0625,6,0.9098,0.5712
164.0625,7,0.7925,0.638
164.0625,8,1.1391,0.4215
164.0625,9,0.7069,0.7798
164.0625,10,0.7177,0.7155
164.0625,11,0.6398,0.7654
164.0625,12,0.6781,0.7479
164.0625,13,0.7163,0.6852
164.0625,14,0.7525,0.6775
164.0625,15,0.9679,0.5992
166.0156,0,0.4955,0.8442
166.0156,1,0.3907,0.9398
166.0156,2,0.9572,0.5717
166.0156,3,0.9807,0.523
166.0156,4,0.7433,0.702
166.0156,5,0.5821,0.8439
166.0156,6,0.9054,0.5814
166.0156,7,0.8025,0.66
166.0156,8,1.1513,0.451
166.0156,9,0.669,0.7466
166.0156,10,0.7029,0.7138
166.0156,11,0.6358,0.7839
166.0156,12,0.6846,0.755
166.0156,13,0.7157,0.7258
166.0156,14,0.7798,0.6916
166.0156,15,0.9628,0.5901
167.9688,0,0.4765,0.851
167.9688,1,0.3743,0.9435
167.9688,2,0.9422,0.5783
167.9688,3,0.9539,0.5393
167.9688,4,0.5911,1.3675
167.9688,5,0.5697,0.82
167.9688,6,0.8929,0.5913
167.9688,7,0.7904,0.6539
167.9688,8,1.1187,0.4486
167.9688,9,0.6391,0.7648
167.9688,10,0.6919,0.7449
167.9688,11,0.5933,0.7441
167.9688,12,0.6647,0.7618
167.9688,13,0.6928,0.7148
167.9688,14,0.7575,0.7263
167.9688,15,0.9459,0.5954
169.9219,0,0.4656,0.885
169.9219,1,0.3718,1.0289
169.9219,2,0.9096,0.5687
169.9219,3,0.9514,0.549
169.9219,4,0.6957,0.7233
169.9219,5,0.5643,0.818
169.9219,6,0.8593,0.5833
169.9219,7,0.7824,0.6623
169.9219,8,1.082,0.4552
169.9219,9,0.6064,0.7758
169.9219,10,0.6743,0.7735
169.9219,11,0.0949,0.1618
169.9219,12,0.6466,0.7616
169.9219,13,0.6754,0.7174
169.9219,14,0.7206,0.7204
169.9219,15,0.9474,0.5979
171.875,0,0.4672,0.934
171.875,1,0.1428,0.243
171.875,2,0.9086,0.5709
171.875,3,0.9498,0.5506
171.875,4,0.6803,0.7419
171.875,5,0.5562,0.8187
171.875,6,0.8686,0.5932
171.875,7,0.7619,0.6843
171.875,8,1.071,0.4686
171.875,9,0.6032,0.813
171.875,10,0.6644,0.7336
171.875,11,0.5685,0.8091
171.875,12,0.6344,0.7835
171.875,13,0.685,0.7626
171.875,14,0.7151,0.7075
171.875,15,0.9555,0.6042
173.8281,0,0.5404,2.0229
173.8281,1,0.1416,0.2552
173.8281,2,0.9177,0.5776
173.8281,3,0.9497,0.5653
173.8281,4,0.6916,0.7991
173.8281,5,0.55,0.7872
173.8281,6,0.8613,0.6311
173.8281,7,0.769,0.6719
173.8281,8,1.0726,0.4796
173.8281,9,0.5848,0.8324
173.8281,10,0.6623,0.7388
173.8281,11,0.5664,0.777
173.8281,12,0.6068,0.7467
173.8281,13,0.6652,0.7518
173.8281,14,0.7167,0.7095
173.8281,15,0.9766,0.5861
175.7812,0,0.4584,0.9081
175.7812,1,0.3401,0.8902
175.7812,2,0.9397,0.5671
175.7812,3,0.9376,0.5663
175.7812,4,0.6976,0.7725
175.7812,5,0.5638,0.842
175.7812,6,0.8591,0.5875
175.7812,7,0.766,0.669
175.7812,8,1.0689,0.4798
175.7812,9,0.8741,1.1498
175.7812,10,0.6735,0.7418
175.7812,11,0.5637,1.2978
175.7812,12,0.6334,0.7862
175.7812,13,0.6541,0.7739
175.7812,14,0.7065,0.686
175.7812,15,1.0001,0.564
177.7344,0,0.4644,0.8869
177.7344,1,0.3471,1.0078
177.7344,2,0.9336,0.573
177.7344,3,0.938,0.5426
177.7344,4,0.6939,0.7488
177.7344,5,0.5707,0.8377
177.7344,6,0.8869,0.6048
177.7344,7,0.7794,0.6504
177.7344,8,1.0667,0.4633
177.7344,9,0.5866,0.841
177.7344,10,0.6566,0.7385
177.7344,11,0.581,0.8182
177.7344,12,0.6364,0.7442
177.7344,13,0.6787,0.7391
177.7344,14,0.7258,0.7169
177.7344,15,1.0761,0.5519
179.6875,0,0.4755,0.8606
179.6875,1,0.4231,1.6022
179.6875,2,0.9806,0.5459
179.6875,3,0.9768,0.5526
179.6875,4,0.6998,0.7002
179.6875,5,0.5576,0.7941
179.6875,6,0.8931,0.5877
179.6875,7,0.7746,0.6638
179.6875,8,1.1028,0.4632
179.6875,9,0.5924,0.8125
179.6875,10,0.6484,0.7458
179.6875,11,0.5795,0.7521
179.6875,12,0.6604,0.7617
179.6875,13,0.7018,0.7784
179.6875,14,0.6868,0.6805
179.6875,15,1.0911,0.4955
181.6406,0,0.4978,0.8098
181.6406,1,0.3683,0.9003
181.6406,2,0.9634,0.5308
181.6406,3,0.9671,0.518
181.6406,4,0.7384,0.7373
181.6406,5,0.5794,0.838
181.6406,6,0.911,0.6035
181.6406,7,0.7992,0.6466
181.6406,8,1.115,0.435
181.6406,9,0.6129,0.7709
181.6406,10,0.6614,0.7287
181.6406,11,0.6197,0.7937
181.6406,12,0.6565,0.7346
181.6406,13,0.6768,0.728
181.6406,14,0.7234,0.7258
181.6406,15,1.1485,0.4628
183.5938,0,0.5379,0.891
183.5938,1,0.3929,0.8711
183.5938,2,0.9666,0.535
183.5938,3,0.974,0.531
183.5938,4,0.753,0.7084
183.5938,5,0.5863,0.8239
183.5938,6,0.9353,0.5835
183.5938,7,0.7829,0.6635
183.5938,8,1.126,0.4344
183.5938,9,0.6176,0.7553
183.5938,10,0.6553,0.6819
183.5938,11,0.6363,0.7882
183.5938,12,0.6839,0.7436
183.5938,13,0.723,0.7625
183.5938,14,0.7204,0.7199
183.5938,15,1.1835,0.4415
185.5469,0,0.534,0.8571
185.5469,1,0.4167,0.879
185.5469,2,0.9836,0.5178
185.5469,3,0.9901,0.5342
185.5469,4,0.7914,0.7099
185.5469,5,0.5889,0.7979
185.5469,6,0.9429,0.5609
185.5469,7,0.7939,0.6396
185.5469,8,1.1481,0.419
185.5469,9,0.6251,0.7614
185.5469,10,0.6865,0.7602
185.5469,11,0.6538,0.7659
185.5469,12,0.6824,0.7462
185.5469,13,0.7205,0.7292
185.5469,14,0.7235,0.6883
185.5469,15,1.2182,0.3897
187.5,0,0.5398,0.8889
187.5,1,0.4241,0.8415
187.5,2,0.9885,0.5384
187.5,3,0.9656,0.5116
187.5,4,0.8119,0.6887
187.5,5,0.59,0.8077
187.5,6,0.9392,0.5662
187.5,7,0.7988,0.6618
187.5,8,1.1517,0.4023
187.5,9,0.6452,0.762
187.5,10,0.6431,0.7298
187.5,11,0.6829,0.787
187.5,12,0.684,0.7404
187.5,13,0.734,0.6904
187.5,14,0.7475,0.7344
187.5,15,1.219,0.3665
189.4531,0,0.5317,0.8959
189.4531,1,0.45,0.8888
189.4531,2,0.9626,0.5496
189.4531,3,0.9827,0.5289
189.4531,4,0.8069,0.6111
189.4531,5,0.5848,0.8253
189.4531,6,0.9404,0.5918
189.4531,7,0.7859,0.6628
189.4531,8,1.148,0.4163
189.4531,9,0.6532,0.8094
189.4531,10,0.6338,0.7441
189.4531,11,0.6859,0.7632
189.4531,12,0.7033,0.7537
189.4531,13,0.7194,0.7094
189.4531,14,0.7272,0.7464
189.4531,15,1.1823,0.3286
191.4062,0,0.5046,0.8717
191.4062,1,0.6007,1.0564
191.4062,2,0.948,0.5721
191.4062,3,0.9723,0.5486
191.4062,4,0.8354,0.6402
191.4062,5,0.5504,0.8033
191.4062,6,0.923,0.5646
191.4062,7,0.7808,0.6848
191.4062,8,1.1353,0.4284
191.4062,9,0.6234,0.7818
191.4062,10,0.6293,0.8476
191.4062,11,0.6674,0.6952
191.4062,12,0.6858,0.7545
191.4062,13,0.7091,0.7208
191.4062,14,0.6946,0.7289
191.4062,15,1.1711,0.3146
193.3594,0,0.4795,0.8581
193.3594,1,0.3836,1.8281
193.3594,2,0.8952,0.5875
193.3594,3,0.9455,0.5393
193.3594,4,0.8489,0.6262
193.3594,5,0.5484,0.8425
193.3594,6,0.9379,0.578
193.3594,7,0.7718,0.7057
193.3594,8,1.1311,0.4341
193.3594,9,0.636,0.8364
193.3594,10,0.5882,0.7768
193.3594,11,0.6547,0.7221
193.3594,12,0.6676,0.7428
193.3594,13,0.6922,0.7449
193.3594,14,0.6571,0.735
193.3594,15,1.1623,0.2999
195.3125,0,0.4659,0.8529
195.3125,1,0.6907,1.4051
195.3125,2,0.8827,0.6009
195.3125,3,0.9195,0.5778
195.3125,4,0.8678,0.6445
195.3125,5,0.5328,0.8226
195.3125,6,0.895,0.6047
195.3125,7,0.7481,0.702
195.3125,8,1.1149,0.4485
195.3125,9,0.6194,0.8128
195.3125,10,0.5773,0.8412
195.3125,11,0.6563,0.801
195.3125,12,0.6431,0.7404
195.3125,13,0.6724,0.7663
195.3125,14,0.6502,0.7738
195.3125,15,1.1597,0.2889
197.2656,0,0.4534,0.8838
197.2656,1,0.5044,0.8777
197.2656,2,0.8786,0.6278
197.2656,3,0.9177,0.5841
197.2656,4,0.8589,0.628
197.2656,5,0.556,1.415
197.2656,6,0.8864,0.6072
197.2656,7,0.7594,0.695
197.2656,8,1.1289,0.4469
197.2656,9,0.6084,0.8169
197.2656,10,0.5686,0.8279
197.2656,11,0.6381,0.7729
197.2656,12,0.6324,0.7371
197.2656,13,0.6629,0.799
197.2656,14,0.6424,0.7778
197.2656,15,1.1338,0.3054
199.2188,0,0.456,0.8644
199.2188,1,4.3989,2.702
199.2188,2,0.881,0.5919
199.2188,3,0.9137,0.5871
199.2188,4,0.9016,0.6046
199.2188,5,0.5354,0.8134
199.2188,6,0.8846,0.6117
199.2188,7,0.7713,0.6817
199.2188,8,1.1012,0.4439
199.2188,9,0.5946,0.7876
199.2188,10,0.5702,0.7949
199.2188,11,0.6479,0.7634
199.2188,12,0.6349,0.7688
199.2188,13,0.6378,0.7725
199.2188,14,0.6452,0.7918
199.2188,15,1.1752,0.2951
201.1719,0,0.4684,0.9044
201.1719,1,0.5473,0.87
201.1719,2,0.8969,0.5707
201.1719,3,0.93,0.5802
201.1719,4,0.9264,0.5731
201.1719,5,0.5389,0.8657
201.1719,6,0.8963,0.586
201.1719,7,0.7649,0.6636
201.1719,8,1.1027,0.4453
201.1719,9,0.604,0.8282
201.1719,10,0.5867,0.7768
201.1719,11,0.6539,0.8017
201.1719,12,0.767,1.0602
201.1719,13,0.6455,0.7802
201.1719,14,0.6368,0.7827
201.1719,15,1.1824,0.334
203.125,0,0.7559,1.3296
203.125,1,0.5594,0.7974
203.125,2,0.9133,0.5634
203.125,3,0.9197,0.5417
203.125,4,0.9816,0.5476
203.125,5,0.5339,0.8254
203.125,6,0.8947,0.5883
203.125,7,0.7707,0.6455
203.125,8,1.1212,0.4272
203.125,9,0.6124,0.7854
203.125,10,0.6139,0.7814
